filename,arm_name,intervention_type,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,visit_pattern,error,publication_year
PMID 32469384 a_Summary_SoE.pdf,Arm A (Savolitinib),intervention,2.0,5.0,13.0,15.0,17.0,19.0,42.0,"Weekly for first 12 weeks (Cycles 1 & 2), then every 6 weeks (D1 of each cycle).",,2020.0
PMID 32469384 a_Summary_SoE.pdf,Arm B (Sunitinib),control,2.0,5.0,13.0,15.0,17.0,19.0,42.0,"Weekly for first 12 weeks (Cycles 1 & 2), then every 6 weeks (D1 of each cycle).",,2020.0
PMID 32496902 a_Summary_SoE.pdf,High Risk (HR) B-ALL (Arm A/B),intervention,1.0,7.0,15.0,25.0,43.0,56.0,84.0,"Induction (Days 1, 4, 8, 11, 15, 22, 29); Consolidation (Days 1, 8, 15, 22, 29, 36, 43, 50, 56); Interim Maintenance (Days 1, 15, 29, 43, 56, 64); Delayed Intensification (Days 1, 8, 15, 29, 36, 43, 50, 57); Maintenance (Days 1, 8, 15, 22, 29, 36, 43, 50, 57, 64, 71, 78, 84)",,2020.0
PMID 32496902 a_Summary_SoE.pdf,Very High Risk (VHR) B-ALL (Control Arm),control,1.0,7.0,18.0,35.0,53.0,69.0,84.0,Induction (7 days); Consolidation Part 1 & 2 (11 days); IM I (6 days); DI Part 1 & 2 (11 days); IM II (8 days); Maintenance (13 days per cycle),,2020.0
PMID 32496902 a_Summary_SoE.pdf,Ph-like Dasatinib Arm,intervention,1.0,7.0,17.0,31.0,49.0,65.0,84.0,Induction (7 days); Consolidation (10 days); IM I (6 days); DI (8 days); IM II (8 days); Maintenance (13 days per cycle),,2020.0
PMID 32496902 a_Summary_SoE.pdf,Down Syndrome (DS) HR B-ALL,intervention,1.0,13.0,35.0,57.0,70.0,83.0,84.0,Induction (16 days); Consolidation (19 days); IM (10 days); DI (12 days); Maintenance (13 days per cycle),,2020.0
PMID 32534646 CT_Summary_SoE.pdf,Arm B (Atezolizumab + Cobimetinib + Vemurafenib),intervention,2.0,4.0,12.0,18.0,25.0,32.0,28.0,"Run-In (Days 1, 15, 21); Cycle 1-2 (Days 1, 8, 15, 22); Cycle 3+ (Days 1, 15)",,2020.0
PMID 32534646 CT_Summary_SoE.pdf,Arm A (Placebo + Cobimetinib + Vemurafenib),control,2.0,4.0,12.0,18.0,25.0,32.0,28.0,"Run-In (Days 1, 15, 21); Cycle 1-2 (Days 1, 8, 15, 22); Cycle 3+ (Days 1, 15)",,2020.0
PMID 32564260 CT_Summary_SoE.pdf,Arm A (Placebo + Herceptin + Docetaxel),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle.,,2020.0
PMID 32564260 CT_Summary_SoE.pdf,Arm B (Pertuzumab + Herceptin + Docetaxel),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle.,,2020.0
PMID 32678716 CT_Summary_SoE.pdf,Arm A (Neratinib + Capecitabine),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 8, 15; Subsequent cycles: Day 1 only.",,2020.0
PMID 32678716 CT_Summary_SoE.pdf,Arm B (Lapatinib + Capecitabine),control,2.0,4.0,7.0,11.0,15.0,20.0,21.0,"Cycle 1: Days 1, 8, 15; Subsequent cycles: Day 1 only.",,2020.0
PMID 32682457 a_Summary_SoE.pdf,Arm A (TAS-118 plus Oxaliplatin),intervention,3.0,6.0,10.0,16.0,23.0,30.0,14.0,Day 1 of every 14-day cycle.,,2020.0
PMID 32682457 a_Summary_SoE.pdf,Arm B (S-1 plus Cisplatin),control,3.0,6.0,12.0,19.0,27.0,36.0,35.0,"Days 1, 8, and 15 of every 35-day cycle (based on Japan schedule).",,2020.0
PMID 32682484 a_Summary_SoE.pdf,"Arm 1: KdD (Carfilzomib, Dexamethasone, and Daratumumab)",intervention,2.0,9.0,22.0,42.0,62.0,81.0,28.0,"Cycles 1-2: Days 1, 2, 8, 9, 15, 16, 22; Cycles 3+: Days 1, 2, 8, 9, 15, 16",,2020.0
PMID 32682484 a_Summary_SoE.pdf,Arm 2: Kd (Carfilzomib and Dexamethasone),control,2.0,8.0,20.0,40.0,60.0,79.0,28.0,"All Cycles: Days 1, 2, 8, 9, 15, 16",,2020.0
PMID 32706639 a_Summary_SoE.pdf,Arm A (Neo-adjuvant Docetaxel + LHRH Agonist + Radical Prostatectomy),intervention,2.0,2.0,5.0,9.0,10.0,11.0,21.0,"6 cycles of docetaxel every 21 days, followed by a pre-surgery visit, surgery, and follow-up visits at 1, 3, and 6 months post-surgery within the first year.",,2020.0
PMID 32706639 a_Summary_SoE.pdf,Arm B (Immediate Radical Prostatectomy),control,3.0,2.0,3.0,4.0,5.0,6.0,0.0,"Immediate surgery followed by follow-up visits at 1, 3, 6, 9, and 12 months post-surgery.",,2020.0
PMID 32786187 a_Summary_SoE.pdf,Arm A (Venetoclax plus Azacitidine),intervention,1.0,13.0,31.0,54.0,76.0,100.0,28.0,"Cycle 1: Days 1-7 (Treatment), 8, 15, 22 (Labs), 28 (Assessment). Subsequent Cycles: Days 1-7 (Treatment) every 28 days, with Disease Assessments on Day 28 every 3 cycles (C4, C7, C10, C13).",,2020.0
PMID 32786187 a_Summary_SoE.pdf,Arm B (Placebo plus Azacitidine),control,1.0,13.0,31.0,54.0,76.0,100.0,28.0,"Cycle 1: Days 1-7 (Treatment), 8, 15, 22 (Labs), 28 (Assessment). Subsequent Cycles: Days 1-7 (Treatment) every 28 days, with Disease Assessments on Day 28 every 3 cycles (C4, C7, C10, C13).",,2020.0
PMID 32813610 a_Summary_SoE.pdf,Arm A (Capizzi MTX - Control),control,1.0,5.0,25.0,39.0,48.0,51.0,84.0,"Induction: Days 1, 8, 15, 22, 29; Consolidation: 20 days over 8 weeks; Interim Maintenance: 7 days over 8 weeks; Delayed Intensification: 13 days over 9 weeks; Maintenance: Days 1, 29, 57 of 12-week cycles.",,2020.0
PMID 32813610 a_Summary_SoE.pdf,Arm B (Capizzi MTX + Nelarabine),intervention,1.0,5.0,29.0,44.0,66.0,73.0,84.0,Induction: 5 days; Consolidation: 30 days over 11 weeks (includes 2x 5-day Nelarabine blocks); Interim Maintenance: 7 days; Delayed Intensification: 18 days (includes 5-day Nelarabine block); Maintenance: 7 days per cycle (includes 5-day Nelarabine block).,,2020.0
PMID 32813610 a_Summary_SoE.pdf,Arm C (High Dose MTX),intervention,1.0,5.0,25.0,40.0,49.0,52.0,84.0,Induction: 5 days; Consolidation: 20 days; Interim Maintenance: 8 days (4x 2-day HDMTX/Leucovorin visits); Delayed Intensification: 13 days; Maintenance: 3 days per cycle.,,2020.0
PMID 32813610 a_Summary_SoE.pdf,Arm D (High Dose MTX + Nelarabine),intervention,1.0,5.0,29.0,45.0,67.0,74.0,84.0,Induction: 5 days; Consolidation: 30 days; Interim Maintenance: 8 days; Delayed Intensification: 18 days; Maintenance: 7 days per cycle.,,2020.0
PMID 32822286 a_Summary_SoE.pdf,MEK162 (Binimetinib),intervention,3.0,3.0,6.0,9.0,12.0,16.0,28.0,"Weekly/Bi-weekly for first 9 weeks, then every 4 weeks. Dispensing occurs every 4 weeks.",,2020.0
PMID 32822286 a_Summary_SoE.pdf,Physician's Choice: Liposomal Doxorubicin,control,3.0,5.0,9.0,12.0,15.0,19.0,28.0,"Day 1 infusion. Cycle 1-2 include lab visits on Days 8, 15, and 22.",,2020.0
PMID 32822286 a_Summary_SoE.pdf,Physician's Choice: Paclitaxel,control,3.0,5.0,11.0,21.0,31.0,41.0,28.0,"Days 1, 8, 15 infusions. Cycle 1 includes a lab visit on Day 22.",,2020.0
PMID 32822286 a_Summary_SoE.pdf,Physician's Choice: Topotecan,control,3.0,13.0,29.0,49.0,69.0,94.0,21.0,Days 1-5 infusions. Cycle 1-2 include lab visits on Days 8 and 15.,,2020.0
PMID 32861273 CT_Summary_SoE.pdf,Arm A (Veliparib + Carboplatin + Paclitaxel),intervention,2.0,5.0,13.0,26.0,39.0,53.0,21.0,"3 visits per cycle (Day 1, Day 8, Day 15) for chemotherapy infusions.",,2020.0
PMID 32861273 CT_Summary_SoE.pdf,Arm B (Placebo + Carboplatin + Paclitaxel),control,2.0,5.0,13.0,26.0,39.0,53.0,21.0,"3 visits per cycle (Day 1, Day 8, Day 15) for chemotherapy infusions.",,2020.0
PMID 32880601a_Summary_SoE.pdf,Arm 1 (Pembrolizumab Monotherapy),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,1 visit per 21-day cycle (Day 1) for drug administration and assessments.,,2020.0
PMID 32880601a_Summary_SoE.pdf,Arm 2 (Pembrolizumab + Chemotherapy),intervention,2.0,4.0,10.0,18.0,26.0,36.0,21.0,2 visits per 21-day cycle: Day 1 to start infusions and Day 5/6 to disconnect the continuous 5-FU pump.,,2020.0
PMID 32880601a_Summary_SoE.pdf,Arm 3 (Placebo + Chemotherapy),control,2.0,4.0,10.0,18.0,26.0,36.0,21.0,2 visits per 21-day cycle: Day 1 to start infusions and Day 5/6 to disconnect the continuous 5-FU pump.,,2020.0
PMID 32945632 a_Summary_SoE.pdf,Arm A (Avelumab + Best Supportive Care),intervention,2.0,3.0,7.0,13.0,19.0,27.0,28.0,Day 1 and Day 15 of each 28-day cycle.,,2020.0
PMID 32945632 a_Summary_SoE.pdf,Arm B (Best Supportive Care Alone),control,2.0,2.0,4.0,7.0,10.0,14.0,28.0,Day 1 of each 28-day cycle.,,2020.0
PMID 32954927a_Summary_SoE.pdf,Arm A (Abemaciclib plus standard adjuvant endocrine therapy),intervention,3.0,3.0,6.0,9.0,10.0,11.0,30.0,"Q2W for first 2 months, then Monthly clinic visits through Month 6, then clinic visits every 3 months (Months 9, 12, etc.) with intervening phone visits.",,2020.0
PMID 32954927a_Summary_SoE.pdf,Arm B (Standard adjuvant endocrine therapy alone),control,3.0,3.0,6.0,9.0,10.0,11.0,30.0,"Identical clinic visit schedule to Arm A (Visits 1-9, 12, 15).",,2020.0
PMID 32971005 CT_Summary_SoE.pdf,MEDI4736 + tremelimumab combination therapy,intervention,1.0,2.0,4.0,7.0,10.0,13.0,28.0,Day 1 of each 28-day cycle.,,2020.0
PMID 32971005 CT_Summary_SoE.pdf,MEDI4736 monotherapy,intervention,1.0,2.0,4.0,7.0,10.0,13.0,28.0,Day 1 of each 28-day cycle.,,2020.0
PMID 32971005 CT_Summary_SoE.pdf,Standard of Care (SoC) - Cisplatin + Gemcitabine,control,1.0,6.0,14.0,24.0,29.0,33.0,28.0,"Days 1, 2, 8, 15 of each 28-day cycle for 6 cycles.",,2020.0
PMID 32997907 a_Summary_SoE.pdf,Arm A (Atezolizumab),intervention,2.0,4.0,7.0,11.0,15.0,20.0,21.0,Day 1 of each 21-day cycle.,,2020.0
PMID 32997907 a_Summary_SoE.pdf,Arm B (Platinum-based Chemotherapy),control,2.0,6.0,11.0,17.0,21.0,26.0,21.0,"Days 1 and 8 for the first 6 cycles (induction), then Day 1 for subsequent cycles (maintenance).",,2020.0
PMID 33010094 CT_Summary_SoE.pdf,Arm 1 (Verum Homeopathic Treatment),intervention,1.0,0.0,1.0,3.0,4.0,5.0,,"Baseline (Day 0), then follow-up at 9 weeks, 18 weeks, and survival checks every 2-3 months.",,2020.0
PMID 33010094 CT_Summary_SoE.pdf,Arm 2 (Placebo Homeopathic Treatment),placebo,1.0,0.0,1.0,3.0,4.0,5.0,,"Baseline (Day 0), then follow-up at 9 weeks, 18 weeks, and survival checks every 2-3 months.",,2020.0
PMID 33010094 CT_Summary_SoE.pdf,Arm 3 (Standard Care Control),control,1.0,0.0,1.0,3.0,4.0,5.0,,"Baseline (Day 0), then survival checks every 2-3 months.",,2020.0
PMID 33021870 a_Summary_SoE.pdf,Ixazomib,intervention,1.0,4.0,7.0,11.0,14.0,18.0,28.0,"Cycle 1: Days 1, 8, 15; Cycle 2: Days 1, 8; Cycles 3-4: Day 1; Cycle 5: Days 1, 8; Cycles 6-26: Day 1.",,2020.0
PMID 33021870 a_Summary_SoE.pdf,Placebo,control,1.0,4.0,7.0,11.0,14.0,18.0,28.0,"Cycle 1: Days 1, 8, 15; Cycle 2: Days 1, 8; Cycles 3-4: Day 1; Cycle 5: Days 1, 8; Cycles 6-26: Day 1.",,2020.0
PMID 33026938 CT_Summary_SoE.pdf,Pembrolizumab (MK-3475),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,1 visit per 3-week cycle (Day 1),,2020.0
PMID 33026938 CT_Summary_SoE.pdf,Paclitaxel,control,1.0,4.0,10.0,19.0,30.0,40.0,28.0,"3 visits per 4-week cycle (Days 1, 8, 15)",,2020.0
PMID 33026938 CT_Summary_SoE.pdf,Docetaxel,control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,1 visit per 3-week cycle (Day 1),,2020.0
PMID 33026938 CT_Summary_SoE.pdf,Irinotecan,control,1.0,3.0,7.0,13.0,20.0,27.0,14.0,1 visit per 2-week cycle (Day 1),,2020.0
PMID 33044684 CT_Summary_SoE.pdf,ABP 798,intervention,1.0,5.0,6.0,7.0,8.0,8.0,0.0,"Screening (1 day); Weekly dosing for 4 weeks (Day 1, Weeks 2, 3, 4); Optional PK visit (Week 5); Dosing at Weeks 12 and 20; End of Study visit at Week 28.",,2020.0
PMID 33044684 CT_Summary_SoE.pdf,Rituximab,control,1.0,5.0,6.0,7.0,8.0,8.0,0.0,"Screening (1 day); Weekly dosing for 4 weeks (Day 1, Weeks 2, 3, 4); Optional PK visit (Week 5); Dosing at Weeks 12 and 20; End of Study visit at Week 28.",,2020.0
PMID 33078978 a_Summary_SoE.pdf,Regimen I (Doxorubicin/Cisplatin/Paclitaxel + G-CSF),intervention,2.0,7.0,17.0,28.0,30.0,31.0,21.0,"Day 1 (Infusion 1), Day 2 (Infusion 2), Day 8 (Labs), Day 15 (Labs) per 21-day cycle.",,2020.0
PMID 33078978 a_Summary_SoE.pdf,Regimen II (Carboplatin/Paclitaxel),active_comparator,2.0,5.0,13.0,21.0,23.0,24.0,21.0,"Day 1 (Infusion), Day 8 (Labs), Day 15 (Labs) per 21-day cycle.",,2020.0
PMID 33129376 a_Summary_SoE.pdf,Arm 1 (Venetoclax plus Bd),intervention,2.0,7.0,18.0,34.0,44.0,56.0,21.0,"Cycles 1-8 (21-day cycles): Visits on Days 1, 4, 8, 11. Cycles 9+ (35-day cycles): Visits on Days 1, 8, 15, 22.",,2020.0
PMID 33129376 a_Summary_SoE.pdf,Arm 2 (Placebo plus Bd),control,2.0,7.0,18.0,34.0,44.0,56.0,21.0,"Cycles 1-8 (21-day cycles): Visits on Days 1, 4, 8, 11. Cycles 9+ (35-day cycles): Visits on Days 1, 8, 15, 22.",,2020.0
PMID 33186740 a_Summary_SoE.pdf,Taselisib plus fulvestrant,intervention,0.0,0.0,0.0,0.0,0.0,0.0,,Not specified in the provided document.,,2021.0
PMID 33186740 a_Summary_SoE.pdf,Placebo plus fulvestrant,control,0.0,0.0,0.0,0.0,0.0,0.0,,Not specified in the provided document.,,2021.0
PMID 33189178 a_Summary_SoE.pdf,SVd (Selinexor + Bortezomib + Dexamethasone),intervention,2.0,6.0,14.0,25.0,36.0,47.0,35.0,"4-5 visits per 35-day cycle. Days 1, 8, 15, 22 are standard in-clinic dosing days. Cycle 2 and Cycle 5 include an additional in-clinic visit on Day 29 for MM assessment and dosing.",,2020.0
PMID 33189178 a_Summary_SoE.pdf,Vd (Bortezomib + Dexamethasone),control,2.0,9.0,20.0,36.0,47.0,59.0,21.0,"Cycles 1-8 are 21 days with 4 visits (Days 1, 4, 8, 11). Cycles 9+ are 35 days with 4-5 visits (Days 1, 8, 15, 22, and Day 29 in Cycle 10).",,2020.0
PMID 33194700 CT a_Summary_SoE.pdf,Arm A (LY2835219 + Best Supportive Care),intervention,2.0,2.0,4.0,7.0,10.0,14.0,28.0,"1 visit on Day 1 of each 28-day cycle (C1D1, C2D1, C3D1, etc.).",,2020.0
PMID 33194700 CT a_Summary_SoE.pdf,Arm B (Erlotinib + Best Supportive Care),control,2.0,2.0,4.0,7.0,10.0,14.0,28.0,"1 visit on Day 1 of each 28-day cycle (C1D1, C2D1, C3D1, etc.).",,2020.0
PMID 33197226 a_Summary_SoE.pdf,Avelumab Maintenance,intervention,2.0,2.0,8.0,14.0,21.0,28.0,14.0,Induction: Q2W (6 visits); Re-baseline: 1 visit; Maintenance: Q2W (infusions every 14 days).,,2021.0
PMID 33197226 a_Summary_SoE.pdf,Chemotherapy Maintenance (Oxaliplatin + 5-FU),control,2.0,2.0,8.0,14.0,21.0,28.0,14.0,Induction: Q2W (6 visits); Re-baseline: 1 visit; Maintenance: Q2W (infusions every 14 days).,,2021.0
PMID 33197226 a_Summary_SoE.pdf,Best Supportive Care (BSC) Only,control,2.0,2.0,8.0,12.0,16.0,21.0,21.0,Induction: Q2W (6 visits); Re-baseline: 1 visit; Maintenance: Q3W (clinic visits every 21 days).,,2021.0
PMID 33207094 a_Summary_SoE.pdf,Arm A (Lorlatinib),intervention,1.0,4.0,6.0,9.0,12.0,16.0,28.0,"Cycle 1: Days 1, 8, 15. Cycle 2+: Day 1 of each cycle.",,2020.0
PMID 33207094 a_Summary_SoE.pdf,Arm B (Crizotinib),control,1.0,4.0,6.0,9.0,12.0,16.0,28.0,"Cycle 1: Days 1, 8, 15. Cycle 2+: Day 1 of each cycle.",,2020.0
PMID 33231285 a_Summary_SoE.pdf,Pembrolizumab (MK-3475),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle (Q3W).,,2021.0
PMID 33231285 a_Summary_SoE.pdf,Standard of Care (SOC) Platinum-based Chemotherapy,control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle (Q3W).,,2021.0
PMID 33278935 a_Summary_SoE.pdf,Arm A (Pembrolizumab + Chemotherapy),intervention,2.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle for Taxane regimens.",,2020.0
PMID 33278935 a_Summary_SoE.pdf,Arm B (Placebo + Chemotherapy),control,2.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle for Taxane regimens.",,2020.0
PMID 33357420 CT_Summary_SoE.pdf,Arm A (Perjeta IV + Herceptin IV + Chemotherapy),control,2.0,2.0,6.0,15.0,23.0,28.0,21.0,"Day 1 of each 21-day cycle, plus intensive PK sampling days (D2, D4, D8, D15) in Cycles 5, 7, and 12.",,2021.0
PMID 33357420 CT_Summary_SoE.pdf,Arm B (FDC SC + Chemotherapy),intervention,2.0,2.0,6.0,15.0,23.0,28.0,21.0,"Day 1 of each 21-day cycle, plus intensive PK sampling days (D2, D4, D8, D15) in Cycles 5, 7, and 12.",,2021.0
PMID 33369355 a_Summary_SoE.pdf,Arm A (Oral Azacitidine + BSC),intervention,2.0,5.0,11.0,17.0,24.0,31.0,28.0,"Cycles 1-2: Days 1, 8, 15, 22; Cycles 3+: Days 1, 15.",,2020.0
PMID 33369355 a_Summary_SoE.pdf,Arm B (Placebo + BSC),control,2.0,5.0,11.0,17.0,24.0,31.0,28.0,"Cycles 1-2: Days 1, 8, 15, 22; Cycles 3+: Days 1, 15.",,2020.0
PMID 33476593 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab + Platinum Doublet Chemotherapy),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 3-week cycle,,2021.0
PMID 33476593 a_Summary_SoE.pdf,Arm B (Platinum Doublet Chemotherapy),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 3-week cycle,,2021.0
PMID 33480963 a_Summary_SoE.pdf,Arm A (Margetuximab plus Chemotherapy),intervention,2.0,4.0,9.0,18.0,26.0,36.0,21.0,Days 1 and 8 of each 21-day cycle,,2021.0
PMID 33480963 a_Summary_SoE.pdf,Arm B (Trastuzumab plus Chemotherapy),control,2.0,4.0,9.0,18.0,26.0,36.0,21.0,Days 1 and 8 of each 21-day cycle,,2021.0
PMID 33485464 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),intervention,1.0,3.0,7.0,13.0,20.0,27.0,42.0,"Visits occur every 2 weeks (Days 1, 15, 29 of each 6-week cycle).",,2021.0
PMID 33485464 a_Summary_SoE.pdf,Arm B (Pemetrexed + Cisplatin/Carboplatin),control,1.0,2.0,5.0,9.0,12.0,15.0,21.0,Visits occur on Day 1 of each 3-week cycle for 6 cycles.,,2021.0
PMID 33513313 a_Summary_SoE.pdf,Arm 1 (Pembrolizumab + Ipilimumab),intervention,1.0,2.0,7.0,11.0,15.0,20.0,21.0,Day 1 of every 3-week cycle for infusions and assessments. Additional PK sampling days in Cycle 3.,,2021.0
PMID 33513313 a_Summary_SoE.pdf,Arm 2 (Pembrolizumab + Placebo),control,1.0,2.0,7.0,11.0,15.0,20.0,21.0,Day 1 of every 3-week cycle for infusions and assessments. Additional PK sampling days in Cycle 3.,,2021.0
PMID 33539945 CT_Summary_SoE.pdf,Arm A (Ibrutinib in combination with nab-paclitaxel and gemcitabine),intervention,1.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle.",,2021.0
PMID 33539945 CT_Summary_SoE.pdf,Arm B (Placebo in combination with nab-paclitaxel and gemcitabine),control,1.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle.",,2021.0
PMID 33555926 a_Summary_SoE.pdf,Arm 1 (AM0010 + FOLFOX),intervention,1.0,5.0,9.0,15.0,19.0,23.0,14.0,"Day 1 of every 14-day cycle (FOLFOX phase); Day 13 of Cycles 1, 2, and 4; Day 1 of every 28-day cycle (Maintenance phase).",,2021.0
PMID 33555926 a_Summary_SoE.pdf,Arm 2 (FOLFOX alone),control,1.0,5.0,9.0,15.0,17.0,17.0,14.0,"Day 1 of every 14-day cycle for 12 cycles; Day 13 of Cycles 1, 2, and 4.",,2021.0
PMID 33577358 a_Summary_SoE.pdf,Arm A (GS-5745 + mFOLFOX6),intervention,1.0,4.0,9.0,15.0,22.0,29.0,28.0,Visits occur on Days 1 and 15 of each 28-day cycle. Additional PK/Biomarker visits occur on Cycle 2 Day 2 and Day 8.,,2021.0
PMID 33577358 a_Summary_SoE.pdf,Arm B (Placebo + mFOLFOX6),control,1.0,4.0,9.0,15.0,22.0,29.0,28.0,Visits occur on Days 1 and 15 of each 28-day cycle. Additional PK/Biomarker visits occur on Cycle 2 Day 2 and Day 8.,,2021.0
PMID 33577729 a_Summary_SoE.pdf,Arm A (Enfortumab Vedotin),intervention,2.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, and 15 of each 28-day cycle.",,2021.0
PMID 33577729 a_Summary_SoE.pdf,"Arm B (Chemotherapy: Docetaxel, Paclitaxel, or Vinflunine)",control,2.0,2.0,6.0,11.0,16.0,22.0,21.0,Day 1 of each 21-day cycle.,,2021.0
PMID 33616314 a_Summary_SoE.pdf,Arm A (Lenvatinib + Everolimus),intervention,2.0,3.0,9.0,17.0,26.0,35.0,21.0,Day 1 and Day 15 of each 21-day cycle.,,2021.0
PMID 33616314 a_Summary_SoE.pdf,Arm B (Lenvatinib + Pembrolizumab),intervention,2.0,3.0,9.0,17.0,26.0,35.0,21.0,Day 1 and Day 15 of each 21-day cycle.,,2021.0
PMID 33616314 a_Summary_SoE.pdf,Arm C (Sunitinib),control,2.0,3.0,9.0,17.0,26.0,35.0,21.0,Day 1 and Day 15 of each 21-day cycle.,,2021.0
PMID 33621109 a_Summary_SoE.pdf,R2-CHOP (Lenalidomide + R-CHOP),intervention,2.0,5.0,12.0,16.0,17.0,18.0,21.0,"Day 1 (Treatment), Day 8 (Cycles 1-2 only), Day 15 (Pregnancy testing for FCBP), Midcycle CT (once), End of Treatment (EOT) Visit, and Follow-up every 12 weeks.",,2021.0
PMID 33621109 a_Summary_SoE.pdf,Placebo-R-CHOP (Placebo + R-CHOP),control,2.0,5.0,12.0,16.0,17.0,18.0,21.0,"Day 1 (Treatment), Day 8 (Cycles 1-2 only), Day 15 (Pregnancy testing for FCBP), Midcycle CT (once), End of Treatment (EOT) Visit, and Follow-up every 12 weeks.",,2021.0
PMID 33631112 CT_Summary_SoE.pdf,Arm A (Ublituximab + Ibrutinib),intervention,1.0,5.0,7.0,9.0,10.0,11.0,28.0,"Cycle 1: Days 1, 2, 8, 15; Cycles 2-6: Day 1; Beyond Cycle 6: Every 3 cycles (C9, C12) Day 1.",,2021.0
PMID 33631112 CT_Summary_SoE.pdf,Arm B (Ibrutinib),control,1.0,4.0,6.0,8.0,9.0,10.0,28.0,"Cycle 1: Days 1, 8, 15; Cycles 2-6: Day 1; Beyond Cycle 6: Every 3 cycles (C9, C12) Day 1.",,2021.0
PMID 33651090 a_Summary_SoE.pdf,Arm A (HR/IR Control - Chemotherapy),control,2.0,8.0,29.0,32.0,33.0,35.0,28.0,"Block 1 (8 days), Block 2 (10 days), Block 3 (11 days), followed by HSCT evaluations.",,2021.0
PMID 33651090 a_Summary_SoE.pdf,Arm B (HR/IR Experimental - Blinatumomab),intervention,2.0,8.0,21.0,24.0,25.0,27.0,35.0,"Block 1 (8 days), Blinatumomab Cycle 1 (7 days), Blinatumomab Cycle 2 (6 days), followed by HSCT evaluations.",,2021.0
PMID 33651090 a_Summary_SoE.pdf,Arm C (LR Control - Chemotherapy),control,2.0,8.0,37.0,77.0,117.0,141.0,84.0,"Block 1-3 (29 days), Continuation 1-2 (20 days each), Maintenance (24 days per cycle).",,2021.0
PMID 33651090 a_Summary_SoE.pdf,Arm D (LR Experimental - Blinatumomab),intervention,2.0,8.0,33.0,71.0,123.0,147.0,35.0,"Block 1-2 (18 days), Blinatumomab Cycles (5-7 days each), Continuation (20 days each), Maintenance (24 days per cycle).",,2021.0
PMID 33651091 a_Summary_SoE.pdf,Arm 1A (Blinatumomab),intervention,1.0,3.0,5.0,6.0,7.0,8.0,28.0,"D1, D15, D29 per cycle; Safety FU visit pre-alloHSCT; Short-term FU visits at +45d, +90d, +6m, +9m, +12m post-alloHSCT.",,2021.0
PMID 33651091 a_Summary_SoE.pdf,Arm 2A (HC3 Chemotherapy),control,1.0,3.0,5.0,6.0,7.0,8.0,28.0,"D1, D15, D29 per cycle; Safety FU visit pre-alloHSCT; Short-term FU visits at +45d, +90d, +6m, +9m, +12m post-alloHSCT.",,2021.0
PMID 33657295 a_Summary_SoE.pdf,Arm A (Nivolumab + Cabozantinib),intervention,2.0,5.0,9.0,15.0,22.0,29.0,14.0,Day 1 of every 2-week cycle.,,2021.0
PMID 33657295 a_Summary_SoE.pdf,Arm B (Nivolumab + Ipilimumab + Cabozantinib),intervention,2.0,4.0,7.0,13.0,20.0,27.0,14.0,"Day 1 of 3-week cycles (C1-C4), then Day 1 of 2-week cycles (C5+).",,2021.0
PMID 33657295 a_Summary_SoE.pdf,Arm C (Sunitinib),control,2.0,4.0,7.0,11.0,15.0,20.0,42.0,Day 1 and Day 22 of every 6-week cycle.,,2021.0
PMID 33667670 CT_Summary_SoE.pdf,Arm 1 (Mirvetuximab Soravtansine),intervention,1.0,6.0,13.0,22.0,30.0,42.0,21.0,"Cycles 1-3: Days 1, 8, 15; Cycles 4+: Days 1, 8",,2021.0
PMID 33667670 CT_Summary_SoE.pdf,Arm 2 (Investigator's Choice - Paclitaxel),control,1.0,6.0,14.0,27.0,40.0,56.0,28.0,"Weekly visits: Days 1, 8, 15, 22 of a 28-day cycle",,2021.0
PMID 33676601 CT_Summary_SoE.pdf,Pembrolizumab Arm,intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,1 visit per cycle (Day 1),,2021.0
